4.39 , -32.78 , 263.43 , 191
98.82 , 38.27 , 360.41 , 192
-1.04 , 107.91 , 226.93 , 193
17.52 , 32.65 , 66.10 , 194
20.02 , -5.74 , 45.96 , 195
8.61 , 5.98 , -178.28 , 196
-94.73 , 19.29 , -382.81 , 197
-93.81 , 25.33 , -375.24 , 198
-40.47 , -103.15 , 6.96 , 199
49.38 , -23.13 , 398.32 , 200
51.45 , 77.70 , 208.62 , 201
-5.80 , 2.69 , 7.26 , 202
-14.59 , -15.75 , -0.43 , 203
-17.70 , 13.43 , -18.31 , 204
-8.48 , 26.43 , -236.76 , 205
-107.30 , -37.78 , -347.90 , 206
4.03 , -81.42 , -56.34 , 207
151.98 , -2.14 , 291.14 , 208
-104.61 , 172.42 , 180.11 , 209
-43.21 , 125.61 , 42.42 , 210
32.53 , -64.03 , 59.39 , 211
-6.35 , -396.06 , 246.03 , 212
31.19 , -729.37 , 138.24 , 213
100.65 , -225.22 , -11.47 , 214
88.75 , 583.62 , 43.64 , 215
-132.39 , 593.20 , -57.80 , 216
-57.01 , 125.55 , 4.70 , 217
-17.15 , -22.77 , -4.46 , 218
-15.93 , -28.93 , 0.79 , 219
44.68 , -208.13 , 57.07 , 220
-149.23 , -851.68 , 237.73 , 221
429.08 , -384.09 , -152.40 , 222
17.46 , 300.05 , 69.15 , 223
-144.35 , 900.45 , 54.50 , 224
67.75 , 156.74 , -68.36 , 225
7.75 , -22.95 , -29.42 , 226
4.27 , -56.76 , 12.94 , 227
-7.32 , -293.27 , 103.21 , 228
110.90 , -481.93 , 115.84 , 229
152.40 , -169.25 , -40.89 , 230
124.15 , 280.03 , -34.42 , 231
142.76 , 710.94 , -33.02 , 232
24.17 , -32.10 , -10.68 , 233
39.18 , -56.70 , -24.66 , 234
-43.64 , -9.58 , 17.94 , 235
-63.90 , -10.93 , 12.63 , 236
-11.78 , 22.71 , 13.49 , 237
-1.53 , -0.18 , 2.01 , 238
8.18 , -1.04 , -6.90 , 239
-2.93 , -6.16 , 4.27 , 240
-21.12 , -19.04 , 0.73 , 241
138.73 , 16.78 , -28.32 , 242
570.62 , 25.76 , -159.85 , 243
132.20 , 41.02 , -32.71 , 244
-36.13 , -25.94 , -30.94 , 245
-375.85 , -61.22 , 53.47 , 246
-547.18 , -38.15 , 95.21 , 247
-176.57 , -54.08 , 5.98 , 248
21.36 , -100.10 , -1.71 , 249
-6.96 , -27.53 , 29.60 , 250
486.21 , 70.31 , 65.49 , 251
561.71 , 37.48 , 13.85 , 252
303.59 , -40.41 , -39.98 , 253
-174.19 , 45.35 , -14.83 , 254
-319.15 , -10.80 , 16.30 , 255
-1020.69 , 295.53 , 58.29 , 256
-186.65 , -139.95 , -13.12 , 257
21.91 , 54.02 , 9.09 , 258
171.20 , 101.56 , 16.42 , 259
497.25 , 10.99 , -84.47 , 260
361.27 , -102.29 , -82.52 , 261
252.44 , -118.47 , -153.75 , 262
-81.12 , 26.98 , 7.02 , 263
-283.26 , 64.21 , 34.30 , 264
-390.50 , -15.69 , 32.47 , 265
-53.83 , -259.83 , 39.98 , 266
-24.78 , -25.21 , 51.33 , 267
116.64 , 198.49 , 52.61 , 268
-43.52 , 469.48 , -60.36 , 269
-100.71 , 23.80 , -12.88 , 270
155.15 , -246.70 , 83.37 , 271
10.74 , -419.68 , 97.35 , 272
7.45 , -179.99 , -92.29 , 273
-12.08 , -113.89 , -68.79 , 274
-13.18 , 9.34 , -12.02 , 275
16.72 , -16.60 , -14.28 , 276
-2.56 , 14.10 , -0.43 , 277
52.98 , 52.49 , 62.56 , 278
115.42 , 43.33 , 373.54 , 279
-55.24 , 113.10 , 345.21 , 280
2.56 , 0.67 , -7.93 , 281
-78.55 , -121.58 , -256.35 , 282
-62.07 , 21.24 , -429.20 , 283
-93.02 , -50.90 , -99.79 , 284
-25.63 , -16.91 , -2.32 , 285
67.02 , 3.60 , 16.48 , 286
-71.11 , -13.37 , -5.80 , 287
-627.56 , 53.77 , 33.63 , 288
-92.71 , -188.54 , -10.44 , 289
81.05 , -3.66 , 19.47 , 290
447.08 , 136.72 , 74.16 , 291
340.76 , -24.48 , 30.15 , 292
51.39 , -21.67 , -8.97 , 293
51.94 , -62.01 , -11.11 , 294
164.92 , -82.52 , 288.51 , 295
65.06 , 77.51 , 449.58 , 296
69.09 , 33.20 , 49.56 , 297
18.19 , -16.30 , -150.27 , 298
-82.52 , 17.33 , -390.56 , 299
-40.22 , -27.95 , -187.07 , 300
39.61 , -108.70 , -14.47 , 301
-34.85 , 21.67 , -17.46 , 302
-426.27 , 89.84 , -13.12 , 303
-491.52 , -13.49 , -47.49 , 304
31.56 , -50.48 , -39.06 , 305
353.39 , 31.43 , 57.01 , 306
423.28 , -117.98 , 55.48 , 307
51.45 , 58.78 , 33.75 , 308
10.99 , -17.58 , 3.05 , 309
-17.21 , 12.33 , 7.02 , 310
-174.13 , 258.97 , 39.49 , 311
-49.62 , 420.59 , 60.24 , 312
-159.61 , 98.94 , 25.70 , 313
75.62 , -139.77 , -8.48 , 314
-87.04 , -447.20 , 124.88 , 315
109.50 , -142.03 , -19.04 , 316
-99.67 , -51.09 , -17.46 , 317
-98.82 , 58.17 , 12.51 , 318
7.14 , 45.59 , -26.86 , 319
-81.18 , -271.12 , 11.60 , 320
-256.47 , -581.05 , -30.58 , 321
-30.70 , -168.76 , 1.28 , 322
35.28 , 145.08 , 38.39 , 323
122.99 , 542.91 , 98.02 , 324
52.73 , 377.75 , -59.94 , 325
-56.58 , 207.21 , -22.64 , 326
-42.66 , 130.07 , -19.35 , 327
-93.08 , 124.21 , 39.92 , 328
-21.85 , 59.51 , 52.12 , 329
27.65 , -43.70 , 17.03 , 330
-275.09 , -310.49 , 208.19 , 331
-254.27 , -222.47 , 218.87 , 332
-267.46 , -100.22 , 230.71 , 333
-0.67 , 7.08 , 5.49 , 0
4.15 , -3.91 , 1.46 , 1
-19.78 , -38.15 , -1.22 , 2
-27.40 , -53.96 , -4.03 , 3
-8.67 , -11.17 , 13.92 , 4
-20.20 , -26.00 , -0.31 , 5
-3.66 , -4.52 , 12.51 , 6
11.60 , -4.39 , 15.44 , 7
18.55 , 0.37 , 12.88 , 8
11.60 , 2.08 , 8.24 , 9
6.71 , 3.36 , 4.88 , 10
6.59 , 2.38 , 8.67 , 11
5.37 , 7.69 , 4.70 , 12
0.43 , 2.87 , 3.91 , 13
0.73 , 5.80 , 5.74 , 14
6.35 , 0.24 , 1.71 , 15
2.20 , 6.16 , 1.04 , 16
1.34 , 0.85 , 1.22 , 17
-0.55 , 3.97 , 2.08 , 18
0.37 , 4.70 , 3.05 , 19
-0.24 , 3.54 , 5.19 , 20
-1.65 , 3.42 , 4.52 , 21
-0.49 , 6.35 , 2.99 , 22
-1.16 , 6.47 , 1.65 , 23
1.28 , 2.20 , 2.38 , 24
-1.65 , 1.95 , 1.28 , 25
-3.17 , 4.33 , 2.87 , 26
3.36 , 28.87 , -14.28 , 27
28.26 , 79.53 , 16.91 , 28
49.50 , 51.27 , 0.31 , 29
4.03 , 5.25 , -3.91 , 30
-35.64 , 27.59 , -1.04 , 31
50.96 , -12.88 , -36.80 , 32
18.07 , -21.30 , -28.08 , 33
13.92 , 0.06 , -32.41 , 34
-23.74 , 9.16 , -42.72 , 35
3.42 , 40.04 , -41.81 , 36
-39.31 , 77.94 , -11.90 , 37
-24.41 , 54.69 , 14.95 , 38
-21.73 , -10.99 , -37.54 , 39
-19.29 , -13.79 , -19.04 , 40
-27.04 , -15.56 , -3.05 , 41
24.48 , 13.12 , -18.74 , 42
5.49 , 18.07 , -15.32 , 43
-19.04 , 26.18 , -23.38 , 44
-6.53 , 26.73 , -3.42 , 45
-41.20 , 24.54 , -21.91 , 46
11.78 , -11.78 , -37.78 , 47
78.06 , -95.89 , -64.33 , 48
84.05 , -76.54 , -53.22 , 49
-11.90 , 24.29 , -18.55 , 50
-5.25 , 2.62 , -70.19 , 51
-13.43 , 0.92 , -21.85 , 52
8.42 , 29.42 , -25.63 , 53
56.64 , 0.79 , 6.47 , 54
2.75 , -23.01 , 35.10 , 55
42.66 , 10.01 , 26.37 , 56
-17.94 , -4.46 , -36.07 , 57
-28.75 , 51.82 , -4.15 , 58
-27.16 , 25.09 , 18.37 , 59
